2,Time,Celsius(°C),Serial Number
1,2025-05-20 09:50:29,17.8,068013146
2,2025-05-20 09:51:29,19.3
3,2025-05-20 09:52:29,20.0
4,2025-05-20 09:53:29,20.2
5,2025-05-20 09:54:29,20.6
6,2025-05-20 09:55:29,22.0
7,2025-05-20 09:56:29,24.7
8,2025-05-20 09:57:29,29.1
9,2025-05-20 09:58:29,35.2
10,2025-05-20 09:59:29,43.4
11,2025-05-20 10:00:29,59.2
12,2025-05-20 10:01:29,76.5
13,2025-05-20 10:02:29,87.6
14,2025-05-20 10:03:29,95.4
15,2025-05-20 10:04:29,101.3
16,2025-05-20 10:05:29,107.0
17,2025-05-20 10:06:29,111.0
18,2025-05-20 10:07:29,115.9
19,2025-05-20 10:08:29,118.7
20,2025-05-20 10:09:29,120.5
21,2025-05-20 10:10:29,120.7
22,2025-05-20 10:11:29,121.3
23,2025-05-20 10:12:29,120.7
24,2025-05-20 10:13:29,121.5
25,2025-05-20 10:14:29,121.5
26,2025-05-20 10:15:29,121.8
27,2025-05-20 10:16:29,121.8
28,2025-05-20 10:17:29,121.8
29,2025-05-20 10:18:29,121.8
30,2025-05-20 10:19:29,121.8
31,2025-05-20 10:20:29,121.8
32,2025-05-20 10:21:29,121.8
33,2025-05-20 10:22:29,121.8
34,2025-05-20 10:23:29,121.8
35,2025-05-20 10:24:29,121.8
36,2025-05-20 10:25:29,121.8
37,2025-05-20 10:26:29,120.7
38,2025-05-20 10:27:29,118.9
39,2025-05-20 10:28:29,118.2
40,2025-05-20 10:29:29,116.8
41,2025-05-20 10:30:29,115.9
42,2025-05-20 10:31:29,115.0
43,2025-05-20 10:32:29,114.1
44,2025-05-20 10:33:29,111.8
45,2025-05-20 10:34:29,110.8
46,2025-05-20 10:35:29,109.2
47,2025-05-20 10:36:29,108.5
48,2025-05-20 10:37:29,107.4
49,2025-05-20 10:38:29,106.2
50,2025-05-20 10:39:29,105.0
51,2025-05-20 10:40:29,103.7
52,2025-05-20 10:41:29,103.1
53,2025-05-20 10:42:29,102.5
54,2025-05-20 10:43:29,101.9
55,2025-05-20 10:44:29,101.9
56,2025-05-20 10:45:29,101.3
57,2025-05-20 10:46:29,100.7
58,2025-05-20 10:47:29,100.1
59,2025-05-20 10:48:29,100.1
60,2025-05-20 10:49:29,99.5
61,2025-05-20 10:50:29,98.9
62,2025-05-20 10:51:29,98.1
63,2025-05-20 10:52:29,97.4
64,2025-05-20 10:53:29,96.9
65,2025-05-20 10:54:29,96.4
66,2025-05-20 10:55:29,95.9
67,2025-05-20 10:56:29,95.4
68,2025-05-20 10:57:29,94.8
69,2025-05-20 10:58:29,93.9
70,2025-05-20 10:59:29,93.5
71,2025-05-20 11:00:29,92.8
72,2025-05-20 11:01:29,91.7
73,2025-05-20 11:02:29,91.2
74,2025-05-20 11:03:29,90.8
75,2025-05-20 11:04:29,90.0
76,2025-05-20 11:05:29,89.5
77,2025-05-20 11:06:29,88.7
78,2025-05-20 11:07:29,88.3
79,2025-05-20 11:08:29,87.5
80,2025-05-20 11:09:29,87.1
81,2025-05-20 11:10:29,86.2
82,2025-05-20 11:11:29,85.7
83,2025-05-20 11:12:29,85.0
84,2025-05-20 11:13:29,84.6
85,2025-05-20 11:14:29,80.9
86,2025-05-20 11:15:29,76.8
87,2025-05-20 11:16:29,73.1
88,2025-05-20 11:17:29,70.4
89,2025-05-20 11:18:29,67.6
90,2025-05-20 11:19:29,65.0
91,2025-05-20 11:20:29,62.5
92,2025-05-20 11:21:29,59.8
93,2025-05-20 11:22:29,57.0
94,2025-05-20 11:23:29,54.5
95,2025-05-20 11:24:29,52.3
96,2025-05-20 11:25:29,49.2
97,2025-05-20 11:26:29,46.6
98,2025-05-20 11:27:29,44.5
99,2025-05-20 11:28:29,42.7
100,2025-05-20 11:29:29,41.3
101,2025-05-20 11:30:29,39.9
102,2025-05-20 11:31:29,38.8
103,2025-05-20 11:32:29,37.7
104,2025-05-20 11:33:29,36.8
105,2025-05-20 11:34:29,36.0
106,2025-05-20 11:35:29,35.1
107,2025-05-20 11:36:29,34.4
108,2025-05-20 11:37:29,33.8
109,2025-05-20 11:38:29,33.2
110,2025-05-20 11:39:29,32.6
111,2025-05-20 11:40:29,32.1
112,2025-05-20 11:41:29,31.6
113,2025-05-20 11:42:29,31.2
114,2025-05-20 11:43:29,30.7
115,2025-05-20 11:44:29,30.3
116,2025-05-20 11:45:29,30.0
117,2025-05-20 11:46:29,29.7
118,2025-05-20 11:47:29,29.4
119,2025-05-20 11:48:29,29.1
120,2025-05-20 11:49:29,28.8
121,2025-05-20 11:50:29,28.6
122,2025-05-20 11:51:29,28.2
123,2025-05-20 11:52:29,28.1
124,2025-05-20 11:53:29,27.8
125,2025-05-20 11:54:29,27.6
126,2025-05-20 11:55:29,27.4
127,2025-05-20 11:56:29,27.2
128,2025-05-20 11:57:29,27.1
129,2025-05-20 11:58:29,27.2
130,2025-05-20 11:59:29,27.5
131,2025-05-20 12:00:29,27.4
132,2025-05-20 12:01:29,27.2
133,2025-05-20 12:02:29,27.0
134,2025-05-20 12:03:29,26.9
135,2025-05-20 12:04:29,26.7
136,2025-05-20 12:05:29,26.6
137,2025-05-20 12:06:29,26.5
138,2025-05-20 12:07:29,26.4
